8.101100               -80.579000                 -394.870000
8.225800               -81.631000                 -394.870000
8.350400               -82.918000                 -394.870000
8.475000               -84.204000                 -380.240000
8.599700               -85.490000                 -380.240000
8.724300               -86.660000                 -409.490000
8.848900               -88.063000                 -424.120000
8.973600               -89.350000                 -424.120000
9.098200               -90.519000                 -394.870000
9.222800               -91.689000                 -409.490000
9.347500               -92.858000                 -394.870000
9.472100               -94.262000                 -424.120000
9.596700               -95.431000                 -424.120000
9.721400               -96.601000                 -424.120000
9.846000               -97.770000                 -365.620000
9.970600               -99.174000                 -394.870000
10.095300               -100.460000                 -394.870000
10.219900               -101.630000                 -424.120000
10.344500               -102.800000                 -380.240000
10.469200               -103.970000                 -380.240000
10.593800               -105.370000                 -394.870000
10.718400               -106.780000                 -424.120000
10.843100               -108.060000                 -409.490000
10.967700               -109.230000                 -438.740000
11.092300               -110.520000                 -409.490000
11.217000               -111.800000                 -424.120000
11.341600               -112.970000                 -409.490000
11.466200               -114.260000                 -409.490000
11.590800               -115.550000                 -424.120000
11.715500               -116.720000                 -438.740000
11.840100               -118.000000                 -424.120000
11.964700               -119.170000                 -424.120000
12.089400               -120.460000                 -438.740000
12.214000               -121.510000                 -438.740000
12.338600               -122.800000                 -424.120000
12.463300               -123.970000                 -438.740000
12.587900               -125.250000                 -438.740000
12.712500               -126.540000                 -438.740000
12.837200               -127.940000                 -438.740000
12.961800               -129.110000                 -438.740000
13.086400               -130.280000                 -438.740000
13.211100               -131.450000                 -424.120000
13.335700               -132.740000                 -424.120000
13.460300               -134.140000                 -438.740000
13.585000               -135.430000                 -438.740000
13.709600               -136.720000                 -438.740000
13.834200               -137.770000                 -438.740000
13.958900               -138.820000                 -438.740000
14.083500               -140.340000                 -438.740000
14.208100               -141.390000                 -438.740000
14.332800               -142.680000                 -438.740000
14.457400               -144.080000                 -453.370000
14.582000               -145.370000                 -438.740000
14.706700               -146.660000                 -438.740000
14.831300               -147.820000                 -438.740000
14.955900               -148.990000                 -438.740000
15.080600               -150.160000                 -438.740000
15.205200               -151.570000                 -438.740000
15.329800               -152.740000                 -438.740000
15.454500               -154.020000                 -438.740000
15.579100               -155.190000                 -453.370000
15.703700               -156.360000                 -453.370000
15.828400               -157.770000                 -438.740000
15.953000               -158.940000                 -438.740000
16.077600               -160.100000                 -453.370000
16.202300               -161.390000                 -438.740000
16.326900               -162.790000                 -453.370000
16.451500               -163.960000                 -438.740000
16.576200               -165.130000                 -438.740000
16.700800               -166.190000                 -438.740000
16.825400               -167.470000                 -453.370000
16.950100               -168.530000                 -467.990000
17.074700               -170.160000                 -482.620000
17.199300               -171.330000                 -467.990000
17.324000               -172.740000                 -453.370000
17.448600               -173.910000                 -467.990000
17.573200               -175.310000                 -453.370000
17.697900               -176.480000                 -467.990000
17.822500               -177.760000                 -453.370000
17.947100               -178.930000                 -438.740000
18.071800               -180.220000                 -453.370000
18.196400               -181.390000                 -482.620000
18.321000               -182.560000                 -453.370000
18.445700               -183.840000                 -453.370000
18.570300               -185.130000                 -482.620000
18.694900               -186.420000                 -467.990000
18.819500               -187.710000                 -482.620000
18.944200               -188.990000                 -438.740000
19.068800               -190.280000                 -467.990000
19.193400               -191.680000                 -453.370000
19.318100               -192.730000                 -482.620000
19.442700               -194.140000                 -497.240000
19.567300               -195.190000                 -482.620000
19.692000               -196.360000                 -497.240000
19.816600               -197.760000                 -467.990000
19.941200               -198.930000                 -497.240000
20.065900               -200.340000                 -497.240000
20.190500               -201.390000                 -511.860000
20.315100               -202.670000                 -497.240000
20.439800               -203.840000                 -511.860000
20.564400               -205.130000                 -497.240000
20.689000               -206.300000                 -497.240000
20.813700               -207.470000                 -467.990000
20.938300               -208.870000                 -497.240000
21.062900               -210.040000                 -511.860000
21.187600               -211.210000                 -511.860000
21.312200               -212.380000                 -511.860000
21.436800               -213.670000                 -511.860000
21.561500               -214.950000                 -511.860000
21.686100               -216.120000                 -511.860000
21.810700               -217.530000                 -511.860000
21.935400               -218.580000                 -511.860000
22.060000               -220.100000                 -511.860000
22.184600               -221.390000                 -511.860000
22.309300               -222.440000                 -511.860000
22.433900               -223.960000                 -511.860000
22.558500               -225.130000                 -511.860000
22.683200               -226.300000                 -511.860000
22.807800               -227.590000                 -511.860000
22.932400               -228.870000                 -511.860000
23.057100               -230.040000                 -511.860000
23.181700               -231.330000                 -511.860000
23.306300               -232.500000                 -511.860000
23.431000               -233.780000                 -511.860000
23.555600               -235.070000                 -511.860000
23.680200               -236.360000                 -511.860000
23.804900               -237.530000                 -511.860000
23.929500               -238.690000                 -526.490000
24.054100               -239.980000                 -511.860000
24.178800               -241.150000                 -526.490000
24.303400               -242.440000                 -555.740000
24.428000               -243.720000                 -511.860000
24.552700               -245.010000                 -511.860000
24.677300               -246.180000                 -511.860000
24.801900               -247.580000                 -511.860000
24.926600               -248.870000                 -511.860000
25.051200               -250.040000                 -511.860000
25.175800               -251.210000                 -526.490000
25.300500               -252.380000                 -511.860000
25.425100               -253.900000                 -526.490000
25.549700               -255.070000                 -511.860000
25.674400               -256.240000                 -541.110000
25.799000               -257.640000                 -541.110000
25.923600               -258.690000                 -511.860000
26.048300               -259.980000                 -541.110000
26.172900               -261.270000                 -526.490000
26.297500               -262.440000                 -526.490000
26.422100               -263.720000                 -526.490000
26.546800               -265.010000                 -511.860000
26.671400               -266.180000                 -511.860000
26.796000               -267.580000                 -526.490000
26.920700               -268.750000                 -511.860000
27.045300               -269.920000                 -526.490000
27.169900               -271.090000                 -511.860000
27.294600               -272.260000                 -526.490000
27.419200               -273.550000                 -511.860000
27.543800               -274.830000                 -526.490000
27.668500               -276.350000                 -541.110000
27.793100               -277.520000                 -526.490000
27.917700               -278.690000                 -541.110000
28.042400               -279.980000                 -541.110000
28.167000               -281.260000                 -511.860000
28.291600               -282.550000                 -541.110000
28.416300               -283.720000                 -570.360000
28.540900               -284.890000                 -541.110000
28.665500               -286.180000                 -541.110000
28.790200               -287.350000                 -541.110000
28.914800               -288.630000                 -555.740000
29.039400               -289.920000                 -555.740000
29.164100               -291.090000                 -555.740000
29.288700               -292.260000                 -541.110000
29.413300               -293.550000                 -526.490000
29.538000               -294.710000                 -526.490000
29.662600               -296.000000                 -541.110000
29.787200               -297.170000                 -541.110000
29.911900               -298.460000                 -570.360000
30.036500               -299.740000                 -555.740000
30.161100               -301.030000                 -555.740000
30.285800               -302.200000                 -555.740000
30.410400               -303.370000                 -570.360000
30.535000               -305.010000                 -555.740000
30.659700               -306.290000                 -570.360000
30.784300               -307.350000                 -584.990000
30.908900               -308.750000                 -584.990000
31.033600               -309.680000                 -570.360000
31.158200               -311.090000                 -584.990000
31.282800               -312.260000                 -584.990000
31.407500               -313.540000                 -584.990000
31.532100               -314.830000                 -584.990000
31.656700               -316.120000                 -584.990000
31.781400               -317.290000                 -584.990000
31.906000               -318.570000                 -584.990000
32.030600               -319.740000                 -584.990000
32.155300               -320.910000                 -570.360000
32.279900               -322.310000                 -584.990000
32.404500               -323.480000                 -555.740000
32.529200               -324.650000                 -570.360000
32.653800               -325.940000                 -570.360000
32.778400               -327.110000                 -555.740000
32.903100               -328.280000                 -570.360000
33.027700               -329.680000                 -570.360000
33.152300               -330.850000                 -584.990000
33.277000               -332.020000                 -570.360000
33.401600               -333.540000                 -584.990000
33.526200               -334.710000                 -570.360000
33.650900               -336.000000                 -555.740000
33.775500               -337.170000                 -570.360000
33.900100               -338.450000                 -555.740000
34.024700               -339.860000                 -541.110000
34.149400               -341.140000                 -584.990000
34.274000               -342.200000                 -555.740000
34.398600               -343.600000                 -584.990000
34.523300               -344.890000                 -584.990000
34.647900               -346.060000                 -584.990000
34.772500               -347.230000                 -570.360000
34.897200               -348.390000                 -584.990000
35.021800               -349.680000                 -584.990000
35.146400               -350.850000                 -584.990000
35.271100               -352.140000                 -584.990000
35.395700               -353.310000                 -584.990000
35.520300               -354.590000                 -584.990000
35.645000               -355.760000                 -584.990000
35.769600               -357.170000                 -570.360000
35.894200               -358.330000                 -584.990000
36.018900               -359.500000                 -570.360000
36.143500               -360.670000                 -584.990000
36.268100               -362.080000                 -584.990000
36.392800               -363.360000                 -584.990000
36.517400               -364.420000                 -584.990000
36.642000               -365.590000                 -584.990000
36.766700               -366.990000                 -584.990000
36.891300               -368.390000                 -584.990000
37.015900               -369.440000                 -584.990000
37.140600               -370.850000                 -584.990000
37.265200               -372.130000                 -584.990000
37.389800               -373.420000                 -584.990000
37.514500               -374.590000                 -599.610000
37.639100               -375.880000                 -584.990000
37.763700               -377.050000                 -584.990000
37.888400               -378.330000                 -584.990000
38.013000               -379.500000                 -599.610000
38.137600               -380.790000                 -584.990000
38.262300               -381.960000                 -599.610000
38.386900               -383.250000                 -628.860000
38.511500               -384.420000                 -643.490000
38.636200               -385.700000                 -643.490000
38.760800               -386.990000                 -628.860000
38.885400               -388.270000                 -628.860000
39.010100               -389.440000                 -614.240000
39.134700               -390.610000                 -628.860000
39.259300               -392.020000                 -643.490000
39.384000               -393.420000                 -658.110000
39.508600               -394.590000                 -643.490000
39.633200               -395.880000                 -643.490000
39.757900               -397.160000                 -658.110000
39.882500               -398.330000                 -658.110000
40.007100               -399.620000                 -658.110000
40.131800               -400.900000                 -658.110000
40.256400               -402.070000                 -658.110000
40.381000               -403.360000                 -672.740000
40.505700               -404.530000                 -672.740000
40.630300               -405.700000                 -701.990000
40.754900               -406.990000                 -716.610000
40.879600               -408.270000                 -716.610000
41.004200               -409.440000                 -731.230000
41.128800               -410.730000                 -716.610000
41.253400               -412.130000                 -731.230000
41.378100               -413.180000                 -731.230000
41.502700               -414.590000                 -745.860000
41.627300               -415.640000                 -760.480000
41.752000               -417.040000                 -775.110000
41.876600               -418.450000                 -775.110000
42.001200               -419.730000                 -804.360000
42.125900               -420.900000                 -789.730000
42.250500               -422.190000                 -804.360000
42.375100               -423.360000                 -804.360000
42.499800               -424.640000                 -804.360000
42.624400               -425.700000                 -848.230000
42.749000               -426.980000                 -848.230000
42.873700               -428.270000                 -862.860000
42.998300               -429.560000                 -877.480000
43.122900               -430.840000                 -877.480000
43.247600               -432.010000                 -877.480000
43.372200               -433.300000                 -906.730000
43.496800               -434.470000                 -935.980000
43.621500               -435.640000                 -950.610000
43.746100               -436.930000                 -950.610000
43.870700               -438.100000                 -950.610000
43.995400               -439.380000                 -965.230000
44.120000               -440.550000                 -965.230000
44.244600               -441.840000                 -1023.700000
44.369300               -443.010000                 -1023.700000
44.493900               -444.290000                 -1038.400000
44.618500               -445.460000                 -1053.000000
44.743200               -446.630000                 -1096.900000
44.867800               -448.040000                 -1096.900000
44.992400               -449.440000                 -1111.500000
45.117100               -450.610000                 -1155.400000
45.241700               -451.890000                 -1170.000000
45.366300               -453.180000                 -1170.000000
45.491000               -454.470000                 -1199.200000
45.615600               -455.750000                 -1213.900000
45.740200               -456.920000                 -1243.100000
45.864900               -458.090000                 -1257.700000
45.989500               -459.500000                 -1287.000000
46.114100               -460.670000                 -1316.200000
46.238800               -461.840000                 -1330.900000
46.363400               -463.120000                 -1330.900000
46.488000               -464.410000                 -1389.400000
46.612700               -465.580000                 -1404.000000
46.737300               -466.860000                 -1462.500000
46.861900               -468.030000                 -1433.200000
46.986600               -469.320000                 -1462.500000
47.111200               -470.610000                 -1462.500000
47.235800               -471.890000                 -1521.000000
47.360500               -473.410000                 -1535.600000
47.485100               -474.470000                 -1594.100000
47.609700               -475.750000                 -1608.700000
47.734400               -476.810000                 -1608.700000
47.859000               -477.980000                 -1623.300000
47.983600               -479.380000                 -1681.800000
48.108300               -480.660000                 -1711.100000
48.232900               -481.720000                 -1755.000000
48.357500               -483.120000                 -1769.600000
48.482200               -484.520000                 -1828.100000
48.606800               -485.690000                 -1828.100000
48.731400               -486.980000                 -1872.000000
48.856000               -488.150000                 -1886.600000
48.980700               -489.440000                 -1930.500000
49.105300               -490.610000                 -1974.300000
49.229900               -491.890000                 -2032.800000
49.354600               -493.060000                 -2047.500000
49.479200               -494.460000                 -2076.700000
49.603800               -495.630000                 -2106.000000
49.728500               -496.920000                 -2120.600000
49.853100               -498.210000                 -2120.600000
49.977700               -499.490000                 -2120.600000
50.102400               -500.550000                 -2149.800000
50.227000               -502.070000                 -2193.700000
50.351600               -503.350000                 -2208.300000
50.476300               -504.520000                 -2266.800000
50.600900               -505.810000                 -2281.400000
50.725500               -506.980000                 -2325.300000
50.850200               -508.260000                 -2354.600000
50.974800               -509.430000                 -2413.100000
51.099400               -510.720000                 -2413.100000
51.224100               -511.890000                 -2471.600000
51.348700               -513.180000                 -2486.200000
51.473300               -514.350000                 -2544.700000
51.598000               -515.520000                 -2559.300000
51.722600               -516.800000                 -2588.600000
51.847200               -518.090000                 -2632.400000
51.971900               -519.260000                 -2690.900000
52.096500               -520.660000                 -2720.200000
52.221100               -522.070000                 -2764.100000
52.345800               -523.230000                 -2807.900000
52.470400               -524.520000                 -2851.800000
52.595000               -525.690000                 -2881.100000
52.719700               -526.980000                 -2924.900000
52.844300               -528.150000                 -2983.400000
52.968900               -529.320000                 -3012.700000
53.093600               -530.600000                 -3071.200000
53.218200               -531.890000                 -3129.700000
53.342800               -533.060000                 -3144.300000
53.467500               -534.230000                 -3217.400000
53.592100               -535.510000                 -3232.100000
53.716700               -536.680000                 -3290.600000
53.841400               -537.970000                 -3349.100000
53.966000               -539.140000                 -3392.900000
54.090600               -540.430000                 -3436.800000
54.215300               -541.600000                 -3480.700000
54.339900               -542.880000                 -3524.600000
54.464500               -544.170000                 -3597.700000
54.589200               -545.570000                 -3626.900000
54.713800               -546.860000                 -3685.400000
54.838400               -548.140000                 -3729.300000
54.963100               -549.200000                 -3802.400000
55.087700               -550.600000                 -3846.300000
55.212300               -551.770000                 -3890.200000
55.337000               -552.940000                 -3948.700000
55.461600               -554.110000                 -4007.200000
55.586200               -555.390000                 -4036.400000
55.710900               -556.680000                 -4094.900000
55.835500               -557.970000                 -4153.400000
55.960100               -559.140000                 -4241.200000
56.084800               -560.420000                 -4270.400000
56.209400               -561.590000                 -4328.900000
56.334000               -562.880000                 -4387.400000
56.458600               -564.050000                 -4460.500000
56.583300               -565.340000                 -4489.800000
56.707900               -566.510000                 -4548.300000
56.832500               -567.670000                 -4621.400000
56.957200               -568.960000                 -4665.300000
57.081800               -570.130000                 -4723.800000
57.206400               -571.420000                 -4782.300000
57.331100               -572.700000                 -4840.800000
57.455700               -573.990000                 -4884.600000
57.580300               -575.040000                 -4957.800000
57.705000               -576.560000                 -5030.900000
57.829600               -577.500000                 -5089.400000
57.954200               -579.020000                 -5133.300000
58.078900               -580.190000                 -5191.800000
58.203500               -581.480000                 -5250.300000
58.328100               -582.760000                 -5308.800000
58.452800               -584.050000                 -5381.900000
58.577400               -585.340000                 -5425.800000
58.702000               -586.390000                 -5498.900000
58.826700               -587.670000                 -5542.800000
58.951300               -588.840000                 -5615.900000
59.075900               -590.010000                 -5659.800000
59.200600               -591.300000                 -5718.300000
59.325200               -592.470000                 -5791.400000
59.449800               -593.870000                 -5849.900000
59.574500               -594.920000                 -5937.600000
59.699100               -596.210000                 -5966.900000
59.823700               -597.380000                 -6083.900000
59.948400               -598.550000                 -6113.100000
60.073000               -599.840000                 -6171.600000
60.197600               -601.010000                 -6230.100000
60.322300               -602.290000                 -6303.300000
60.446900               -603.460000                 -6376.400000
60.571500               -604.750000                 -6434.900000
60.696200               -605.920000                 -6493.400000
60.820800               -607.090000                 -6566.500000
60.945400               -608.370000                 -6654.200000
61.070100               -609.540000                 -6727.400000
61.194700               -610.830000                 -6785.900000
61.319300               -612.230000                 -6859.000000
61.444000               -613.520000                 -6917.500000
61.568600               -614.920000                 -6990.600000
61.693200               -616.210000                 -7034.500000
61.817900               -617.380000                 -7151.500000
61.942500               -618.780000                 -7180.700000
62.067100               -619.950000                 -7268.500000
62.191800               -621.470000                 -7341.600000
62.316400               -622.760000                 -7414.700000
62.441000               -624.040000                 -7473.200000
62.565700               -625.220000                 -7546.400000
62.690300               -626.380000                 -7604.800000
62.814900               -627.670000                 -7678.000000
62.939600               -628.840000                 -7751.100000
63.064200               -630.130000                 -7809.600000
63.188800               -631.410000                 -7882.700000
63.313500               -632.580000                 -7941.200000
63.438100               -633.750000                 -8029.000000
63.562700               -635.040000                 -8087.500000
63.687400               -636.210000                 -8160.600000
63.812000               -637.500000                 -8233.700000
63.936600               -638.780000                 -8292.200000
64.061200               -640.300000                 -8394.600000
64.185900               -641.120000                 -8453.100000
64.310500               -642.410000                 -8511.600000
64.435100               -643.690000                 -8570.100000
64.559800               -644.980000                 -8657.800000
64.684400               -646.150000                 -8730.900000
64.809000               -647.550000                 -8789.400000
64.933700               -648.720000                 -8891.800000
65.058300               -650.010000                 -8950.300000
65.182900               -651.290000                 -9038.100000
65.307600               -652.460000                 -9096.600000
65.432200               -653.750000                 -9169.700000
65.556800               -654.690000                 -9272.100000
65.681500               -656.210000                 -9345.200000
65.806100               -657.380000                 -9418.300000
65.930700               -658.540000                 -9506.100000
66.055400               -659.720000                 -9564.600000
66.180000               -661.120000                 -9652.300000
66.304600               -662.290000                 -9725.400000
66.429300               -663.460000                 -9783.900000
66.553900               -664.740000                 -9871.700000
66.678500               -665.910000                 -9944.800000
66.803200               -667.080000                 -10003.000000
66.927800               -668.370000                 -10120.000000
67.052400               -669.660000                 -10164.000000
67.177100               -670.830000                 -10267.000000
67.301700               -672.000000                 -10340.000000
67.426300               -673.280000                 -10413.000000
67.551000               -674.570000                 -10486.000000
67.675600               -675.740000                 -10559.000000
67.800200               -677.140000                 -10647.000000
67.924900               -678.430000                 -10720.000000
68.049500               -679.600000                 -10822.000000
68.174100               -680.770000                 -10910.000000
68.298800               -682.050000                 -10969.000000
68.423400               -683.220000                 -11056.000000
68.548000               -684.510000                 -11115.000000
68.672700               -685.790000                 -11203.000000
68.797300               -687.080000                 -11261.000000
68.921900               -688.370000                 -11349.000000
69.046600               -689.540000                 -11437.000000
69.171200               -690.470000                 -11495.000000
69.295800               -691.990000                 -11583.000000
69.420500               -693.280000                 -11656.000000
69.545100               -694.450000                 -11714.000000
69.669700               -695.740000                 -11817.000000
69.794400               -697.020000                 -11905.000000
69.919000               -698.310000                 -11963.000000
70.043600               -699.480000                 -12065.000000
70.168300               -700.880000                 -12153.000000
70.292900               -701.820000                 -12255.000000
70.417500               -702.990000                 -12314.000000
70.542200               -704.390000                 -12387.000000
70.666800               -705.910000                 -12475.000000
70.791400               -707.080000                 -12533.000000
70.916100               -708.370000                 -12650.000000
71.040700               -709.420000                 -12723.000000
71.165300               -710.710000                 -12797.000000
71.289900               -711.990000                 -12884.000000
71.414600               -713.280000                 -12987.000000
71.539200               -714.450000                 -13045.000000
71.663800               -715.730000                 -13133.000000
71.788500               -717.020000                 -13206.000000
71.913100               -718.190000                 -13294.000000
72.037700               -719.360000                 -13382.000000
72.162400               -720.650000                 -13469.000000
72.287000               -721.700000                 -13557.000000
72.411600               -722.990000                 -13616.000000
72.536300               -724.270000                 -13718.000000
72.660900               -725.440000                 -13791.000000
72.785500               -726.840000                 -13908.000000
72.910200               -727.900000                 -13996.000000
73.034800               -729.180000                 -14069.000000
73.159400               -730.700000                 -14157.000000
73.284100               -731.760000                 -14230.000000
73.408700               -733.040000                 -14318.000000
73.533300               -734.100000                 -14391.000000
73.658000               -735.500000                 -14479.000000
73.782600               -736.780000                 -14566.000000
73.907200               -738.070000                 -14654.000000
74.031900               -739.120000                 -14727.000000
74.156500               -740.410000                 -14844.000000
74.281100               -741.700000                 -14917.000000
74.405800               -742.980000                 -14990.000000
74.530400               -744.150000                 -15049.000000
74.655000               -745.320000                 -15180.000000
74.779700               -746.610000                 -15239.000000
74.904300               -747.780000                 -15327.000000
75.028900               -749.180000                 -15400.000000
75.153600               -750.350000                 -15502.000000
75.278200               -751.520000                 -15575.000000
75.402800               -752.690000                 -15663.000000
75.527500               -753.980000                 -15765.000000
75.652100               -755.150000                 -15824.000000
75.776700               -756.320000                 -15970.000000
75.901400               -757.600000                 -16043.000000
76.026000               -758.890000                 -16131.000000
76.150600               -760.060000                 -16189.000000
76.275300               -761.350000                 -16263.000000
76.399900               -762.510000                 -16380.000000
76.524500               -763.680000                 -16453.000000
76.649200               -764.970000                 -16526.000000
76.773800               -766.140000                 -16657.000000
76.898400               -767.310000                 -16716.000000
77.023100               -768.480000                 -16818.000000
77.147700               -769.760000                 -16862.000000
77.272300               -771.280000                 -16965.000000
77.397000               -772.690000                 -17038.000000
77.521600               -773.740000                 -17140.000000
77.646200               -775.140000                 -17228.000000
77.770900               -776.310000                 -17286.000000
77.895500               -777.600000                 -17374.000000
78.020100               -778.770000                 -17477.000000
78.144800               -780.060000                 -17564.000000
78.269400               -781.340000                 -17652.000000
78.394000               -782.510000                 -17754.000000
78.518700               -783.680000                 -17842.000000
78.643300               -784.850000                 -17930.000000
78.767900               -786.250000                 -18018.000000
78.892500               -787.420000                 -18091.000000
79.017200               -788.950000                 -18193.000000
79.141800               -789.880000                 -18281.000000
79.266400               -791.170000                 -18398.000000
79.391100               -792.340000                 -18500.000000
79.515700               -793.860000                 -18588.000000
79.640300               -795.030000                 -18632.000000
79.765000               -796.310000                 -18720.000000
79.889600               -797.370000                 -18851.000000
80.014200               -798.880000                 -18924.000000
80.138900               -800.050000                 -19041.000000
80.263500               -801.230000                 -19129.000000
80.388100               -802.390000                 -19232.000000
80.512800               -803.680000                 -19305.000000
80.637400               -804.970000                 -19392.000000
80.762000               -806.140000                 -19495.000000
80.886700               -807.420000                 -19553.000000
81.011300               -808.590000                 -19641.000000
81.135900               -809.760000                 -19729.000000
81.260600               -811.050000                 -19817.000000
81.385200               -812.220000                 -19919.000000
81.509800               -813.500000                 -20021.000000
81.634500               -814.670000                 -20065.000000
81.759100               -815.840000                 -20168.000000
81.883700               -817.130000                 -20270.000000
82.008400               -818.300000                 -20358.000000
82.133000               -819.590000                 -20460.000000
82.257600               -820.870000                 -20548.000000
82.382300               -822.040000                 -20621.000000
82.506900               -823.330000                 -20709.000000
82.631500               -824.620000                 -20796.000000
82.756200               -825.900000                 -20869.000000
82.880800               -827.070000                 -20957.000000
83.005400               -828.590000                 -21045.000000
83.130100               -829.880000                 -21162.000000
83.254700               -831.050000                 -21250.000000
83.379300               -832.220000                 -21337.000000
83.504000               -833.500000                 -21440.000000
83.628600               -834.670000                 -21528.000000
83.753200               -835.960000                 -21645.000000
83.877900               -837.130000                 -21732.000000
84.002500               -838.410000                 -21820.000000
84.127100               -839.580000                 -21879.000000
84.251800               -840.870000                 -22025.000000
84.376400               -842.040000                 -22083.000000
84.501000               -843.330000                 -22186.000000
84.625700               -844.500000                 -22259.000000
84.750300               -845.900000                 -22346.000000
84.874900               -847.070000                 -22449.000000
84.999600               -848.470000                 -22522.000000
85.124200               -849.520000                 -22610.000000
85.248800               -850.810000                 -22785.000000
85.373500               -851.980000                 -22829.000000
85.498100               -853.380000                 -22931.000000
85.622700               -854.550000                 -23005.000000
85.747400               -855.840000                 -23092.000000
85.872000               -857.130000                 -23166.000000
85.996600               -858.410000                 -23268.000000
86.121300               -859.580000                 -23356.000000
86.245900               -860.870000                 -23473.000000
86.370500               -862.040000                 -23560.000000
86.495100               -863.330000                 -23648.000000
86.619800               -864.610000                 -23794.000000
86.744400               -865.900000                 -23853.000000
86.869000               -866.950000                 -23955.000000
86.993700               -868.240000                 -24043.000000
87.118300               -869.410000                 -24116.000000
87.242900               -870.690000                 -24189.000000
87.367600               -871.860000                 -24335.000000
87.492200               -873.150000                 -24467.000000
87.616800               -874.320000                 -24570.000000
87.741500               -875.610000                 -24643.000000
87.866100               -876.890000                 -24701.000000
87.990700               -878.290000                 -24803.000000
88.115400               -879.230000                 -24891.000000
88.240000               -880.520000                 -24979.000000
88.364600               -882.040000                 -25096.000000
88.489300               -883.210000                 -25169.000000
88.613900               -884.610000                 -25242.000000
88.738500               -885.540000                 -25345.000000
88.863200               -886.950000                 -25447.000000
88.987800               -888.120000                 -25520.000000
89.112400               -889.170000                 -25622.000000
89.237100               -890.570000                 -25696.000000
89.361700               -891.860000                 -25842.000000
89.486300               -892.910000                 -25930.000000
89.611000               -894.200000                 -26017.000000
89.735600               -895.490000                 -26090.000000
89.860200               -896.770000                 -26178.000000
89.984900               -898.060000                 -26281.000000
90.109500               -899.230000                 -26383.000000
90.234100               -900.510000                 -26471.000000
90.358800               -901.920000                 -26558.000000
90.483400               -903.090000                 -26632.000000
90.608000               -904.140000                 -26763.000000
90.732700               -905.430000                 -26836.000000
90.857300               -906.600000                 -26968.000000
90.981900               -907.770000                 -27085.000000
91.106600               -909.050000                 -27143.000000
91.231200               -910.220000                 -27260.000000
91.355800               -911.620000                 -27348.000000
91.480500               -912.910000                 -27421.000000
91.605100               -914.080000                 -27509.000000
91.729700               -915.130000                 -27626.000000
91.854400               -916.650000                 -27743.000000
91.979000               -917.710000                 -27802.000000
92.103600               -919.110000                 -27860.000000
92.228300               -920.280000                 -27962.000000
92.352900               -921.570000                 -28065.000000
92.477500               -922.740000                 -28167.000000
92.602200               -924.020000                 -28255.000000
92.726800               -925.190000                 -28328.000000
92.851400               -926.360000                 -28401.000000
92.976100               -927.760000                 -28518.000000
93.100700               -928.930000                 -28650.000000
93.225300               -930.100000                 -28738.000000
93.350000               -931.390000                 -28796.000000
93.474600               -932.560000                 -28884.000000
93.599200               -933.850000                 -29015.000000
93.723800               -935.130000                 -29103.000000
93.848500               -936.180000                 -29176.000000
93.973100               -937.470000                 -29264.000000
94.097700               -939.110000                 -29337.000000
